date,createdAt,timestamp,context,value
2023-11-22 22:41:29.315000-05:00,1700710889315,1700710889315,{},26.0
2023-11-22 22:41:27.816000-05:00,1700710887816,1700710887816,{},26.5
2023-11-22 22:41:26.321000-05:00,1700710886321,1700710886321,{},26.25
2023-11-22 22:41:24.811000-05:00,1700710884811,1700710884811,{},26.5
2023-11-22 22:41:23.312000-05:00,1700710883312,1700710883312,{},26.75
2023-11-22 22:41:21.802000-05:00,1700710881802,1700710881802,{},26.5
2023-11-22 22:41:20.302000-05:00,1700710880302,1700710880302,{},26.25
2023-11-22 22:41:18.808000-05:00,1700710878808,1700710878808,{},26.25
2023-11-22 22:41:17.291000-05:00,1700710877291,1700710877291,{},26.5
2023-11-22 22:41:15.787000-05:00,1700710875787,1700710875787,{},26.25
2023-11-22 22:41:14.285000-05:00,1700710874285,1700710874285,{},26.5
2023-11-22 22:41:12.781000-05:00,1700710872781,1700710872781,{},26.0
2023-11-22 22:41:11.279000-05:00,1700710871279,1700710871279,{},26.5
2023-11-22 22:41:09.778000-05:00,1700710869778,1700710869778,{},26.5
2023-11-22 22:41:08.287000-05:00,1700710868287,1700710868287,{},26.5
2023-11-22 22:41:06.779000-05:00,1700710866779,1700710866779,{},26.25
2023-11-22 22:41:05.269000-05:00,1700710865269,1700710865269,{},26.5
2023-11-22 22:41:03.776000-05:00,1700710863776,1700710863776,{},26.25
2023-11-22 22:41:02.260000-05:00,1700710862260,1700710862260,{},26.25
2023-11-22 22:41:00.759000-05:00,1700710860759,1700710860759,{},26.5
2023-11-22 22:40:59.256000-05:00,1700710859256,1700710859256,{},26.5
2023-11-22 22:40:57.764000-05:00,1700710857764,1700710857764,{},26.5
2023-11-22 22:40:56.249000-05:00,1700710856249,1700710856249,{},26.5
2023-11-22 22:40:54.773000-05:00,1700710854773,1700710854773,{},26.75
2023-11-22 22:40:53.249000-05:00,1700710853249,1700710853249,{},26.5
2023-11-22 22:40:51.740000-05:00,1700710851740,1700710851740,{},26.25
2023-11-22 22:40:50.241000-05:00,1700710850241,1700710850241,{},26.5
2023-11-22 22:40:48.736000-05:00,1700710848736,1700710848736,{},26.75
2023-11-22 22:40:47.232000-05:00,1700710847232,1700710847232,{},26.25
2023-11-22 22:40:45.736000-05:00,1700710845736,1700710845736,{},26.75
2023-11-22 22:40:44.234000-05:00,1700710844234,1700710844234,{},26.75
2023-11-22 22:40:42.727000-05:00,1700710842727,1700710842727,{},26.5
2023-11-22 22:40:41.220000-05:00,1700710841220,1700710841220,{},26.25
2023-11-22 22:40:39.719000-05:00,1700710839719,1700710839719,{},26.5
2023-11-22 22:40:38.214000-05:00,1700710838214,1700710838214,{},26.75
2023-11-22 22:40:36.712000-05:00,1700710836712,1700710836712,{},26.75
2023-11-22 22:40:35.209000-05:00,1700710835209,1700710835209,{},26.5
2023-11-22 22:40:33.705000-05:00,1700710833705,1700710833705,{},26.75
2023-11-22 22:40:32.201000-05:00,1700710832201,1700710832201,{},26.75
2023-11-22 22:40:30.747000-05:00,1700710830747,1700710830747,{},26.75
2023-11-22 22:40:29.197000-05:00,1700710829197,1700710829197,{},26.75
2023-11-22 22:40:27.700000-05:00,1700710827700,1700710827700,{},26.75
2023-11-22 22:40:26.192000-05:00,1700710826192,1700710826192,{},26.25
2023-11-22 22:40:24.690000-05:00,1700710824690,1700710824690,{},26.75
2023-11-22 22:40:23.197000-05:00,1700710823197,1700710823197,{},26.75
2023-11-22 22:40:21.686000-05:00,1700710821686,1700710821686,{},26.75
2023-11-22 22:40:20.181000-05:00,1700710820181,1700710820181,{},27.0
2023-11-22 22:40:18.707000-05:00,1700710818707,1700710818707,{},26.75
2023-11-22 22:40:17.178000-05:00,1700710817178,1700710817178,{},26.75
2023-11-22 22:40:15.671000-05:00,1700710815671,1700710815671,{},27.0
2023-11-22 22:40:14.174000-05:00,1700710814174,1700710814174,{},26.75
2023-11-22 22:40:12.666000-05:00,1700710812666,1700710812666,{},26.75
2023-11-22 22:40:11.164000-05:00,1700710811164,1700710811164,{},26.75
2023-11-22 22:40:09.664000-05:00,1700710809664,1700710809664,{},26.75
2023-11-22 22:40:08.173000-05:00,1700710808173,1700710808173,{},27.0
2023-11-22 22:40:06.659000-05:00,1700710806659,1700710806659,{},27.0
2023-11-22 22:40:05.156000-05:00,1700710805156,1700710805156,{},27.0
2023-11-22 22:40:03.652000-05:00,1700710803652,1700710803652,{},27.0
2023-11-22 22:40:02.146000-05:00,1700710802146,1700710802146,{},26.75
2023-11-22 22:40:00.645000-05:00,1700710800645,1700710800645,{},27.0
2023-11-22 22:39:59.152000-05:00,1700710799152,1700710799152,{},27.0
2023-11-22 22:39:57.640000-05:00,1700710797640,1700710797640,{},27.0
2023-11-22 22:39:56.134000-05:00,1700710796134,1700710796134,{},27.0
2023-11-22 22:39:54.634000-05:00,1700710794634,1700710794634,{},27.0
2023-11-22 22:39:53.131000-05:00,1700710793131,1700710793131,{},27.0
2023-11-22 22:39:51.635000-05:00,1700710791635,1700710791635,{},26.5
2023-11-22 22:39:50.128000-05:00,1700710790128,1700710790128,{},27.0
2023-11-22 22:39:48.628000-05:00,1700710788628,1700710788628,{},27.0
2023-11-22 22:39:47.120000-05:00,1700710787120,1700710787120,{},27.0
2023-11-22 22:39:45.614000-05:00,1700710785614,1700710785614,{},26.25
2023-11-22 22:39:44.123000-05:00,1700710784123,1700710784123,{},27.0
2023-11-22 22:39:42.613000-05:00,1700710782613,1700710782613,{},27.0
2023-11-22 22:39:41.106000-05:00,1700710781106,1700710781106,{},26.75
2023-11-22 22:39:39.605000-05:00,1700710779605,1700710779605,{},27.25
2023-11-22 22:39:38.119000-05:00,1700710778119,1700710778119,{},27.0
2023-11-22 22:39:36.598000-05:00,1700710776598,1700710776598,{},26.75
2023-11-22 22:39:35.094000-05:00,1700710775094,1700710775094,{},27.0
